0.000000000000000000e+00,-2.065897427286992119e-02,-1.707122239259228208e-02,-2.709375191950412140e-02,-2.396595380651614371e-02,7.112507787573563167e-02,1.297136142093499762e-02,2.001306011781677219e-01,-4.031345357811771946e-03,-1.565136832464157635e-02,-1.571785302605335777e-02,1.862981746061973323e-02,-1.255802072013959686e-02,2.430331064944647734e-02,2.913473366111532514e-02,5.119960408685001602e-02,-1.290035270612622208e-02,1.976006634320972774e-02,6.216854332855060311e-02
-2.065897427286992119e-02,0.000000000000000000e+00,-1.723421117799031274e-02,-3.459238037268961424e-02,3.412817366203819286e-02,6.839446168586989228e-02,1.076382162570199558e-01,2.138018762866733535e-01,2.284916854104930561e-02,-6.780212661401402267e-03,3.710632423989949219e-02,1.222270791379179294e-01,4.692237959439202882e-02,8.907134333934794979e-02,6.234013248702519050e-02,2.623691167065593521e-02,1.222908801108981043e-02,7.883573431123679087e-02,1.220767606339742545e-01
-1.707122239259228208e-02,-1.723421117799031274e-02,0.000000000000000000e+00,1.933448031238709300e-02,-1.211044834763577022e-02,-1.968860637774618502e-03,8.147198484673949526e-02,1.490522233754016102e-01,2.592142430493761876e-02,6.654914272204832948e-03,1.133017312232449149e-02,7.076255730901002960e-02,4.420753758351201636e-03,4.523060509972900295e-02,-1.924400482472514440e-02,4.740625901149467247e-02,3.346998045005743910e-02,1.968248963329941384e-02,1.290812429129545476e-02
-2.709375191950412140e-02,-3.459238037268961424e-02,1.933448031238709300e-02,0.000000000000000000e+00,7.947883550664809615e-02,2.729383692814250917e-02,1.138151760397512202e-01,2.030437589239960650e-01,3.285971995590796640e-02,5.575770484775655240e-03,1.918037071332458904e-02,1.684188967345348065e-01,2.524527434695248915e-04,1.327387305008549678e-01,3.102953030960972289e-02,-6.684304506581590331e-03,1.122421024913738546e-01,-1.380216011568266045e-02,2.341083346225657225e-02
-2.396595380651614371e-02,3.412817366203819286e-02,-1.211044834763577022e-02,7.947883550664809615e-02,0.000000000000000000e+00,8.628892283620043235e-02,4.026232069985073020e-02,-2.287618316169741373e-02,1.595163098508256159e-03,-8.176476621621285926e-03,8.108552004116172107e-02,5.593136555813162797e-02,2.006833091709572525e-01,-1.914760672685663495e-02,1.511699120023376197e-01,-1.941394668614330674e-02,5.631560371264606596e-02,1.153966764111769711e-01,-2.224325669162130481e-02
7.112507787573563167e-02,6.839446168586989228e-02,-1.968860637774618502e-03,2.729383692814250917e-02,8.628892283620043235e-02,0.000000000000000000e+00,1.325848987087533681e-01,1.577312893699475138e-01,1.234614908713410480e-01,1.329924303269089669e-01,2.847309737821566711e-01,1.401773279506036973e-01,1.978353970234894912e-02,6.019508689244326693e-02,4.301359602281271122e-02,6.705088792142956111e-02,2.801280443099897835e-02,5.229449587413634304e-02,6.981145884068355734e-02
1.297136142093499762e-02,1.076382162570199558e-01,8.147198484673949526e-02,1.138151760397512202e-01,4.026232069985073020e-02,1.325848987087533681e-01,0.000000000000000000e+00,9.375684294308027356e-02,-3.887034463080865036e-03,-2.028048574425218853e-02,-2.075915331249873763e-02,-1.232526841040933359e-02,7.213555499139202853e-02,6.299420675677756820e-02,2.992210234188356632e-01,1.506420357991787029e-01,2.323772436469449809e-01,1.144027665172623193e-01,9.632146118199232804e-03
2.001306011781677219e-01,2.138018762866733535e-01,1.490522233754016102e-01,2.030437589239960650e-01,-2.287618316169741373e-02,1.577312893699475138e-01,9.375684294308027356e-02,0.000000000000000000e+00,1.874894452717623672e-01,3.237871425965574979e-01,2.907310977704698485e-01,1.090396847878073866e-01,-2.150857232640307481e-02,-7.893845489476745622e-03,2.845020373931357316e-01,3.735797036563607842e-01,2.133863253214856315e-01,4.814386706785434011e-02,9.827727762561473679e-02
-4.031345357811771946e-03,2.284916854104930561e-02,2.592142430493761876e-02,3.285971995590796640e-02,1.595163098508256159e-03,1.234614908713410480e-01,-3.887034463080865036e-03,1.874894452717623672e-01,0.000000000000000000e+00,-3.059738588913792426e-02,-1.314607251949219402e-02,-2.225106974233115320e-02,6.513286557966628532e-02,4.485065621115524176e-02,2.890133196381552971e-01,1.813752761750896392e-01,1.535405821832815654e-01,1.012295360454523591e-01,7.753034323002071238e-02
-1.565136832464157635e-02,-6.780212661401402267e-03,6.654914272204832948e-03,5.575770484775655240e-03,-8.176476621621285926e-03,1.329924303269089669e-01,-2.028048574425218853e-02,3.237871425965574979e-01,-3.059738588913792426e-02,0.000000000000000000e+00,2.476191923870027164e-02,-3.231971477500365092e-02,4.307885270511999792e-02,1.722334386170997975e-02,1.786423236996063368e-01,1.979492731933627514e-01,7.777195315227054817e-02,6.895481985225977717e-02,4.240505337234512506e-02
-1.571785302605335777e-02,3.710632423989949219e-02,1.133017312232449149e-02,1.918037071332458904e-02,8.108552004116172107e-02,2.847309737821566711e-01,-2.075915331249873763e-02,2.907310977704698485e-01,-1.314607251949219402e-02,2.476191923870027164e-02,0.000000000000000000e+00,8.121509532693688485e-03,2.348999341205297020e-01,-4.519260778317199523e-03,3.291186273815160379e-01,7.083340764341766738e-02,1.687536182435322649e-02,7.082382110760401805e-02,5.244921837187521696e-02
1.862981746061973323e-02,1.222270791379179294e-01,7.076255730901002960e-02,1.684188967345348065e-01,5.593136555813162797e-02,1.401773279506036973e-01,-1.232526841040933359e-02,1.090396847878073866e-01,-2.225106974233115320e-02,-3.231971477500365092e-02,8.121509532693688485e-03,0.000000000000000000e+00,1.794749428159620741e-01,2.669511221052458527e-01,3.387914922886963720e-01,1.503882789134889653e-01,2.108862545941007360e-01,2.422265905720365486e-01,6.292314021571134008e-02
-1.255802072013959686e-02,4.692237959439202882e-02,4.420753758351201636e-03,2.524527434695248915e-04,2.006833091709572525e-01,1.978353970234894912e-02,7.213555499139202853e-02,-2.150857232640307481e-02,6.513286557966628532e-02,4.307885270511999792e-02,2.348999341205297020e-01,1.794749428159620741e-01,0.000000000000000000e+00,1.535349535448500835e-01,3.985944637444838179e-01,6.472075398772740573e-02,-6.537842952058818373e-03,3.905880290564411970e-03,-1.053026028126767544e-02
2.430331064944647734e-02,8.907134333934794979e-02,4.523060509972900295e-02,1.327387305008549678e-01,-1.914760672685663495e-02,6.019508689244326693e-02,6.299420675677756820e-02,-7.893845489476745622e-03,4.485065621115524176e-02,1.722334386170997975e-02,-4.519260778317199523e-03,2.669511221052458527e-01,1.535349535448500835e-01,0.000000000000000000e+00,2.571150025882278922e-01,2.978950611970392348e-01,1.359611754831426544e-01,1.505144979822846951e-01,-1.393135456197510010e-02
2.913473366111532514e-02,6.234013248702519050e-02,-1.924400482472514440e-02,3.102953030960972289e-02,1.511699120023376197e-01,4.301359602281271122e-02,2.992210234188356632e-01,2.845020373931357316e-01,2.890133196381552971e-01,1.786423236996063368e-01,3.291186273815160379e-01,3.387914922886963720e-01,3.985944637444838179e-01,2.571150025882278922e-01,0.000000000000000000e+00,1.535625541752445693e-02,5.042404303477170807e-02,1.474369085626895670e-01,2.659767922167982634e-01
5.119960408685001602e-02,2.623691167065593521e-02,4.740625901149467247e-02,-6.684304506581590331e-03,-1.941394668614330674e-02,6.705088792142956111e-02,1.506420357991787029e-01,3.735797036563607842e-01,1.813752761750896392e-01,1.979492731933627514e-01,7.083340764341766738e-02,1.503882789134889653e-01,6.472075398772740573e-02,2.978950611970392348e-01,1.535625541752445693e-02,0.000000000000000000e+00,-9.708585233255193417e-03,4.422745973200103986e-02,2.349522590739864525e-01
-1.290035270612622208e-02,1.222908801108981043e-02,3.346998045005743910e-02,1.122421024913738546e-01,5.631560371264606596e-02,2.801280443099897835e-02,2.323772436469449809e-01,2.133863253214856315e-01,1.535405821832815654e-01,7.777195315227054817e-02,1.687536182435322649e-02,2.108862545941007360e-01,-6.537842952058818373e-03,1.359611754831426544e-01,5.042404303477170807e-02,-9.708585233255193417e-03,0.000000000000000000e+00,6.990091455882377347e-03,5.284474961448979574e-02
1.976006634320972774e-02,7.883573431123679087e-02,1.968248963329941384e-02,-1.380216011568266045e-02,1.153966764111769711e-01,5.229449587413634304e-02,1.144027665172623193e-01,4.814386706785434011e-02,1.012295360454523591e-01,6.895481985225977717e-02,7.082382110760401805e-02,2.422265905720365486e-01,3.905880290564411970e-03,1.505144979822846951e-01,1.474369085626895670e-01,4.422745973200103986e-02,6.990091455882377347e-03,0.000000000000000000e+00,2.406312472562018023e-02
6.216854332855060311e-02,1.220767606339742545e-01,1.290812429129545476e-02,2.341083346225657225e-02,-2.224325669162130481e-02,6.981145884068355734e-02,9.632146118199232804e-03,9.827727762561473679e-02,7.753034323002071238e-02,4.240505337234512506e-02,5.244921837187521696e-02,6.292314021571134008e-02,-1.053026028126767544e-02,-1.393135456197510010e-02,2.659767922167982634e-01,2.349522590739864525e-01,5.284474961448979574e-02,2.406312472562018023e-02,0.000000000000000000e+00
